Format = Name, Patch, Type, Ra, Dec, I, Q, U, V, SpectralIndex, LogarithmicSI, ReferenceFrequency='150.e6', MajorAxis, MinorAxis, Orientation

, cluster1, POINT, , , , , , , , , , , ,
3C196_1801, cluster1, GAUSSIAN, 08:13:35.768, 48.13.02.431, 0.135267481207848, 0, 0, 0, [0.0633967891335487, -1.02347254753113], false, 144876098.632812, 3.2907375578319, 3.2907375578319, 0
s0c5480, cluster1, POINT, 08:15:16.584, 48.11.50.842, 0.0133036896586418, 0, 0, 0, [-0.0306729208678007, -0.140638098120689, 1.79437696933746], false, 141972527.328211, , ,
s0c5478, cluster1, POINT, 08:15:16.582, 48.11.47.842, 0.0102953100576997, 0, 0, 0, [-0.0160986594855785, -0.227248698472977, 1.01352500915527], false, 141972527.328211, , ,
3C196_0, cluster1, POINT, 08:13:35.668, 48.12.55.181, 0.00177926360629499, 0, 0, 0, [-0.0033459069672972, 0.0220270920544863], false, 144876098.632812, , ,
3C196_1, cluster1, POINT, 08:13:35.663, 48.12.55.181, 0.00376008148305118, 0, 0, 0, [-0.00771319307386875, -0.0228082500398159], false, 144876098.632812, , ,
3C196_2, cluster1, POINT, 08:13:35.958, 48.12.57.581, -0.00074005025461066, 0, 0, 0, [0.000392641639336944, -1.26699223983451e-05], false, 144876098.632812, , ,
3C196_5, cluster1, POINT, 08:13:35.928, 48.12.57.881, -0.00375870501893084, 0, 0, 0, [0.00208958843722939, -0.000540342589374632], false, 144876098.632812, , ,
3C196_21, cluster1, POINT, 08:13:35.848, 48.12.58.881, -0.00270830332127959, 0, 0, 0, [0.00140588637441397, 0.000581804488319904], false, 144876098.632812, , ,
3C196_22, cluster1, POINT, 08:13:35.843, 48.12.58.881, -0.000254127535711117, 0, 0, 0, [0.000136154252686538, -7.21947208148777e-06], false, 144876098.632812, , ,
3C196_26, cluster1, POINT, 08:13:35.843, 48.12.58.931, -0.00130638781834755, 0, 0, 0, [0.000697129522450268, -2.8055126676918e-05], false, 144876098.632812, , ,
3C196_28, cluster1, POINT, 08:13:35.833, 48.12.58.981, -0.00364472353155183, 0, 0, 0, [0.00199833791702986, -0.000350109999999404], false, 144876098.632812, , ,
3C196_1178, cluster1, GAUSSIAN, 08:13:35.948, 48.12.57.681, -0.00322252211219474, 0, 0, 0, [0.00165820622351021, 0.000218973407754675], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1179, cluster1, GAUSSIAN, 08:13:35.943, 48.12.57.731, -0.00316194574876422, 0, 0, 0, [0.00166440254542977, -5.24810347997118e-05], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1180, cluster1, GAUSSIAN, 08:13:35.938, 48.12.57.781, -0.0108531926718138, 0, 0, 0, [0.00594736682251096, -0.00359100033529103], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1185, cluster1, GAUSSIAN, 08:13:35.823, 48.12.58.981, -0.00606199794536563, 0, 0, 0, [0.00290330965071917, 0.00279720569960773], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1439, cluster1, GAUSSIAN, 08:13:35.943, 48.12.57.681, -0.00377541634144942, 0, 0, 0, [0.00191808980889618, 0.000318719219649211], false, 144876098.632812, 0.822684389457975, 0.822684389457975, 0
3C196_1440, cluster1, GAUSSIAN, 08:13:35.938, 48.12.57.731, -0.0208796748090723, 0, 0, 0, [0.00890866387635469, 0.00601597968488932], false, 144876098.632812, 0.822684389457975, 0.822684389457975, 0
3C196_1442, cluster1, GAUSSIAN, 08:13:35.933, 48.12.57.781, -0.108494386161914, 0, 0, 0, [0.0494901277124882, -0.341698855161667], false, 144876098.632812, 0.822684389457975, 0.822684389457975, 0
3C196_1655, cluster1, GAUSSIAN, 08:13:35.788, 48.12.59.081, -0.073046642687475, 0, 0, 0, [0.0711958333849907, 0.0599519908428192], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1656, cluster1, GAUSSIAN, 08:13:35.783, 48.12.59.131, -0.0156421202810925, 0, 0, 0, [0.00888137053698301, 0.00441389763727784], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1657, cluster1, GAUSSIAN, 08:13:35.783, 48.12.59.181, -0.00497573207667173, 0, 0, 0, [0.0027162276674062, 0.000292777374852449], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1658, cluster1, GAUSSIAN, 08:13:35.778, 48.12.59.281, -0.023976897907635, 0, 0, 0, [0.0131559232249856, 0.0119225904345512], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1659, cluster1, GAUSSIAN, 08:13:35.778, 48.12.59.331, -0.0270258811719551, 0, 0, 0, [0.0142281586304307, 0.0163553413003683], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1660, cluster1, GAUSSIAN, 08:13:35.773, 48.12.59.431, -0.0235493463510271, 0, 0, 0, [0.0117840087041259, 0.0124369580298662], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1661, cluster1, GAUSSIAN, 08:13:35.768, 48.12.59.431, -0.0184447853826181, 0, 0, 0, [0.00933532696217299, 0.00703028216958046], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1662, cluster1, GAUSSIAN, 08:13:35.768, 48.12.59.481, -0.0180295712496412, 0, 0, 0, [0.00899176765233278, 0.00692954054102302], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1663, cluster1, GAUSSIAN, 08:13:35.763, 48.12.59.481, -0.0414515655289334, 0, 0, 0, [0.0184953566640615, 0.0379017181694508], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1665, cluster1, GAUSSIAN, 08:13:35.748, 48.12.59.531, -0.0363738356152352, 0, 0, 0, [0.0173203311860561, 0.021505193784833], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1666, cluster1, GAUSSIAN, 08:13:35.738, 48.12.59.581, -0.103390890745954, 0, 0, 0, [0.0316037721931934, 0.185389935970306], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1667, cluster1, GAUSSIAN, 08:13:35.733, 48.12.59.581, -0.0334853606517133, 0, 0, 0, [0.0154221272096038, 0.0183080919086933], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1668, cluster1, GAUSSIAN, 08:13:35.728, 48.12.59.581, -0.0930480444439147, 0, 0, 0, [0.031610656529665, 0.130092471837997], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1670, cluster1, GAUSSIAN, 08:13:35.698, 48.12.59.681, -0.0693733859696242, 0, 0, 0, [0.0298486296087503, 0.0475356765091419], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1671, cluster1, GAUSSIAN, 08:13:35.683, 48.12.59.681, -0.0542546769973407, 0, 0, 0, [0.081106498837471, -0.115618295967579], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1672, cluster1, GAUSSIAN, 08:13:35.698, 48.12.59.731, -0.0215778816175477, 0, 0, 0, [0.0108559401705861, 0.00364563288167119], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1673, cluster1, GAUSSIAN, 08:13:35.693, 48.12.59.731, -0.0964111085596791, 0, 0, 0, [0.0349896922707558, 0.0990517288446426], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1674, cluster1, GAUSSIAN, 08:13:35.688, 48.12.59.731, -0.0539480883384756, 0, 0, 0, [0.0238327365368605, 0.0277710482478142], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1675, cluster1, GAUSSIAN, 08:13:35.683, 48.12.59.731, -0.0839194298331418, 0, 0, 0, [0.0325061157345772, 0.0729369223117828], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
s0c5654, cluster1, POINT, 08:12:17.916, 48.17.18.928, 0.0188460797071457, 0, 0, 0, [0.126870706677437, 0.277345895767212, -6.79348993301392], false, 141972527.328211, , ,
s0c5417, cluster1, POINT, 08:13:59.449, 48.08.53.433, 0.100801400840282, 0, 0, 0, [-0.0627640634775162, -1.02553200721741, 4.28726720809937], false, 141972527.328211, , ,
s0c5270, cluster1, POINT, 08:12:49.106, 48.02.19.98, 0.0115434797480702, 0, 0, 0, [-0.0646023601293564, -0.0731667503714561, 3.53516292572021], false, 141972527.328211, , ,
s0c5325, cluster1, POINT, 08:16:05.152, 48.04.47.541, 0.00339548592455685, 0, 0, 0, [-0.0156750604510307, -0.0708917081356049, 0.746389806270599], false, 141972527.328211, , ,
s0c5326, cluster1, POINT, 08:16:05.154, 48.04.50.541, 0.00778077077120543, 0, 0, 0, [-0.0429996401071548, -0.197266399860382, 2.1535050868988], false, 141972527.328211, , ,
s0c5137, cluster1, POINT, 08:13:36.665, 47.58.41.578, 0.023176109418273, 0, 0, 0, [-0.019710710272193, -0.0181877706199884, 0.622459888458252], false, 141972527.328211, , ,
s0c5138, cluster1, POINT, 08:13:36.964, 47.58.44.578, 0.0277916304767132, 0, 0, 0, [-0.0294207893311977, -0.03904664888978, 1.13809299468994], false, 141972527.328211, , ,
s0c5140, cluster1, POINT, 08:13:36.964, 47.58.47.578, 0.0269779898226261, 0, 0, 0, [-0.0282460898160934, -0.018079100176692, 1.65399396419525], false, 141972527.328211, , ,
s1c800, cluster1, GAUSSIAN, 08:13:36.367, 47.58.32.578, 0.0234717596322298, 0, 0, 0, [-0.0252617690712214, 0.094174399971962, 0.508843898773193], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c5139, cluster1, POINT, 08:13:36.665, 47.58.44.578, 0.0116088502109051, 0, 0, 0, [-0.00657601282000542, 0.00509493518620729, 0.157989993691444], false, 141972527.328211, , ,
s0c5167, cluster1, POINT, 08:12:55.428, 47.59.14.129, 0.0143398102372885, 0, 0, 0, [-0.0596894584596157, -0.30909588932991, 4.2129979133606], false, 141972527.328211, , ,
s0c5213, cluster1, POINT, 08:15:35.349, 48.00.31.708, 0.00321575999259949, 0, 0, 0, [0.00156441505532712, 0.0815314427018166, -0.294521808624268], false, 141972527.328211, , ,
s0c5210, cluster1, POINT, 08:15:35.048, 48.00.28.727, 0.00578361004590988, 0, 0, 0, [0.00826444290578365, 0.102681502699852, -0.706497728824615], false, 141972527.328211, , ,
s0c5132, cluster1, POINT, 08:13:36.367, 47.58.23.578, 0.0120135396718979, 0, 0, 0, [0.00177227903623134, -0.0113747604191303, -0.0749051198363304], false, 141972527.328211, , ,
s0c5133, cluster1, POINT, 08:13:36.068, 47.58.23.578, 0.0286813098937273, 0, 0, 0, [-0.00236511207185686, 0.230273902416229, -1.25931096076965], false, 141972527.328211, , ,
s0c5136, cluster1, POINT, 08:13:36.068, 47.58.29.578, 0.02064717002213, 0, 0, 0, [-0.0152404103428125, 0.0307292193174362, -0.0465573109686375], false, 141972527.328211, , ,
s0c5134, cluster1, POINT, 08:13:36.068, 47.58.26.578, 0.094319149851799, 0, 0, 0, [-0.0611141286790371, 0.218420892953873, -1.01948201656342], false, 141972527.328211, , ,
s0c5135, cluster1, POINT, 08:13:36.367, 47.58.29.578, 0.0566101297736168, 0, 0, 0, [-0.0419474095106125, 0.0456028915941715, 0.136907503008842], false, 141972527.328211, , ,
s0c5102, cluster1, POINT, 08:16:01.531, 47.57.50.816, 0.00836247019469738, 0, 0, 0, [-0.00135941698681563, -0.0112329497933388, -0.23679980635643], false, 141972527.328211, , ,
s0c5101, cluster1, POINT, 08:16:01.83, 47.57.50.792, 0.0101271895691752, 0, 0, 0, [0.00141784094739705, -0.0116018699482083, -0.253688395023346], false, 141972527.328211, , ,
s0c5047, cluster1, POINT, 08:12:46.533, 47.54.52.907, 0.0140693197026849, 0, 0, 0, [-0.0122852902859449, -0.0916733592748642, 1.75540494918823], false, 141972527.328211, , ,
s0c6123, cluster1, POINT, 08:12:47.452, 48.31.16.949, 0.00677919015288353, 0, 0, 0, [-0.0511162988841534, 0.341639995574951, 0.00556902913376689], false, 141972527.328211, , ,
s0c5030, cluster1, POINT, 08:12:11.635, 47.54.18.632, 0.0265691298991442, 0, 0, 0, [0.000927125220187008, 0.0859270766377449, -1.05839896202087], false, 141972527.328211, , ,
s0c5029, cluster1, POINT, 08:12:11.933, 47.54.18.646, 0.0094425193965435, 0, 0, 0, [0.00394923891872168, 0.0593073293566704, -0.735003411769867], false, 141972527.328211, , ,
s0c5028, cluster1, POINT, 08:12:11.636, 47.54.15.632, 0.00944818090647459, 0, 0, 0, [0.000275512895314023, 0.0354129485785961, -0.327967405319214], false, 141972527.328211, , ,
s0c5027, cluster1, POINT, 08:12:11.935, 47.54.15.646, 0.0189414191991091, 0, 0, 0, [0.00178087898530066, 0.0574346892535686, -0.829940021038055], false, 141972527.328211, , ,
s0c5269, cluster1, POINT, 08:11:56.467, 48.02.05.882, 0.00661735702306032, 0, 0, 0, [-0.0396526493132114, 0.000334297394147143, 1.54354298114777], false, 141972527.328211, , ,
s0c6043, cluster1, POINT, 08:13:37.878, 48.28.41.583, 0.0706520676612854, 0, 0, 0, [-0.0294590909034014, -0.00735575100407004, -0.706272721290588], false, 141972527.328211, , ,
s0c6042, cluster1, POINT, 08:13:38.18, 48.28.41.583, 0.219285205006599, 0, 0, 0, [-0.0865117385983467, 0.0708709731698036, -1.7403119802475], false, 141972527.328211, , ,
s0c6040, cluster1, POINT, 08:13:37.878, 48.28.38.583, 0.000233852406381629, 0, 0, 0, [-2.98232207569527e-05, 0.000116611699922942, -0.0081500755622983], false, 141972527.328211, , ,
s0c6039, cluster1, POINT, 08:13:38.18, 48.28.38.583, 0.0168341007083654, 0, 0, 0, [0.0152885401621461, 0.109604202210903, -1.78567802906036], false, 141972527.328211, , ,
s0c5444, cluster1, POINT, 08:11:30.734, 48.09.43.32, 0.0208301208913326, 0, 0, 0, [-0.0168656706809998, 0.0270656608045101, -0.142298206686974], false, 141972527.328211, , ,
s0c5439, cluster1, POINT, 08:11:30.438, 48.09.37.299, 0.00431420700624585, 0, 0, 0, [-0.00467688823118806, -0.00520605500787497, 0.0689523220062256], false, 141972527.328211, , ,
s0c5441, cluster1, POINT, 08:11:30.736, 48.09.40.32, 0.00964364316314459, 0, 0, 0, [-0.00936751533299685, 0.00588170904666185, 0.0390280596911907], false, 141972527.328211, , ,
s0c5442, cluster1, POINT, 08:11:30.436, 48.09.40.299, 0.0502209216356277, 0, 0, 0, [-0.0455656386911869, 0.0153520600870252, 0.211127802729607], false, 141972527.328211, , ,
s0c5446, cluster1, POINT, 08:11:31.031, 48.09.46.34, 0.000455997011158615, 0, 0, 0, [-0.000318719394272193, 0.00173004402313381, -0.00723832380026579], false, 141972527.328211, , ,
s0c5447, cluster1, POINT, 08:11:30.732, 48.09.46.319, 0.00307571096345782, 0, 0, 0, [-0.00076638872269541, 0.0108387004584074, -0.0908369421958923], false, 141972527.328211, , ,
s0c5448, cluster1, POINT, 08:11:31.029, 48.09.49.34, 0.00866511836647987, 0, 0, 0, [0.0107957404106855, 0.131450995802879, -1.0542379617691], false, 141972527.328211, , ,
s1c858, cluster1, GAUSSIAN, 08:11:30.432, 48.09.46.299, 0.0306477304548025, 0, 0, 0, [-0.0599483214318752, 0.121725998818874, 1.49363696575165], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c5437, cluster1, POINT, 08:11:30.44, 48.09.34.299, 0.00234057195484638, 0, 0, 0, [-0.00331600406207144, -0.00818074401468039, 0.0946625024080276], false, 141972527.328211, , ,
s0c5438, cluster1, POINT, 08:11:30.14, 48.09.34.279, 0.0115434098988771, 0, 0, 0, [-0.0179099999368191, -0.083927683532238, 0.62498539686203], false, 141972527.328211, , ,
s0c5454, cluster1, POINT, 08:11:29.21, 48.10.19.216, 0.0081126568838954, 0, 0, 0, [-0.0303221195936203, -0.0696831196546555, 1.78877997398376], false, 141972527.328211, , ,
s0c5455, cluster1, POINT, 08:11:28.91, 48.10.19.195, 0.00942799355834723, 0, 0, 0, [-0.0317522883415222, -0.0122717199847102, 1.97244298458099], false, 141972527.328211, , ,
s1c850, cluster1, GAUSSIAN, 08:11:20.312, 48.08.03.579, 0.0263442397117615, 0, 0, 0, [-0.00092313252389431, 0.17183829843998, -1.14137101173401], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c5395, cluster1, POINT, 08:11:20.907, 48.08.09.623, 0.00467993412166834, 0, 0, 0, [0.0117917098104954, 0.0948648527264595, -0.660718977451324], false, 141972527.328211, , ,
s0c5392, cluster1, POINT, 08:11:20.61, 48.08.06.601, 0.0120942397043109, 0, 0, 0, [0.019461739808321, 0.0915033593773842, -1.18810904026031], false, 141972527.328211, , ,
, cluster2, POINT, , , , , , , , , , , ,
s0c8984, cluster2, POINT, 08:01:35.187, 50.09.42.559, 0.177575498819351, 0, 0, 0, [0.460069000720978, -1.79631102085114, -3.18907403945923], false, 141972527.328211, , ,
s0c8979, cluster2, POINT, 08:01:34.913, 50.09.33.444, 0.348656594753265, 0, 0, 0, [-0.306937485933304, -0.567426085472107, 0.950726270675659], false, 141972527.328211, , ,
s0c8981, cluster2, POINT, 08:01:34.588, 50.09.36.326, 1.0759060382843, 0, 0, 0, [0.621272802352905, -0.395242512226105, 4.27519512176514], false, 141972527.328211, , ,
s0c8982, cluster2, POINT, 08:01:35.2, 50.09.39.56, 1.17814898490906, 0, 0, 0, [-0.612250328063965, -0.589508414268494, 0.441566109657288], false, 141972527.328211, , ,
s0c8983, cluster2, POINT, 08:01:35.499, 50.09.42.677, 5.86019086837769, 0, 0, 0, [-3.41609597206116, -2.00290989875793, -5.34202289581299], false, 141972527.328211, , ,
s0c8980, cluster2, POINT, 08:01:34.9, 50.09.36.443, 1.04868400096893, 0, 0, 0, [-0.450764298439026, -1.08851897716522, 3.22172904014587], false, 141972527.328211, , ,
s0c8985, cluster2, POINT, 08:01:35.487, 50.09.45.676, 0.112989097833633, 0, 0, 0, [0.0356253609061241, -1.12703502178192, 1.10224604606628], false, 141972527.328211, , ,
s0c8990, cluster2, POINT, 08:01:36.086, 50.09.51.909, 1.83505296707153, 0, 0, 0, [-1.24625098705292, 1.93046295642853, -11.7294702529907], false, 141972527.328211, , ,
s1c1456, cluster2, GAUSSIAN, 08:01:35.499, 50.09.42.677, -0.7238929, 0, 0, 0, [-5.10414123535156, 7.42033910751343, 22.867359161377], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c1457, cluster2, GAUSSIAN, 08:01:35.799, 50.09.45.793, 1.64400601387024, 0, 0, 0, [-0.0680196285247803, -1.0268189907074, 6.16387319564819], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c8988, cluster2, POINT, 08:01:35.786, 50.09.48.793, 0.673002421855927, 0, 0, 0, [-0.55543178319931, -0.00214983592741191, -1.08246195316315], false, 141972527.328211, , ,
s0c9408, cluster2, POINT, 08:01:24.399, 50.26.12.937, 0.0278096608817577, 0, 0, 0, [0.00550980912521482, 0.365394085645676, -2.22190499305725], false, 141972527.328211, , ,
s0c9223, cluster2, POINT, 08:01:03.505, 50.19.37.285, 0.0998359397053719, 0, 0, 0, [-0.136513292789459, -0.0810294970870018, 7.05651712417603], false, 141972527.328211, , ,
s0c9220, cluster2, POINT, 08:01:03.205, 50.19.34.163, 0.0664930567145348, 0, 0, 0, [-0.0643089637160301, 0.188657701015472, 3.43365597724915], false, 141972527.328211, , ,
s0c9318, cluster2, POINT, 08:03:30.615, 50.24.02.468, 0.0196731295436621, 0, 0, 0, [-0.0581235513091087, 0.185617193579674, 0.665585577487946], false, 141972527.328211, , ,
s0c9558, cluster2, POINT, 08:00:33.333, 50.32.20.546, 0.0215799901634455, 0, 0, 0, [-0.124916799366474, -0.74075311422348, 6.73075485229492], false, 141972527.328211, , ,
s0c9415, cluster2, POINT, 08:03:44.086, 50.27.12.892, 0.00226733298040926, 0, 0, 0, [0.0109197497367859, 0.0063397279009223, -0.830168485641479], false, 141972527.328211, , ,
s0c9414, cluster2, POINT, 08:03:44.4, 50.27.12.988, 0.01742148026824, 0, 0, 0, [0.0451303012669086, -0.114976696670055, -3.18922710418701], false, 141972527.328211, , ,
s0c9562, cluster2, POINT, 08:03:00.567, 50.33.23.587, 0.0179823897778988, 0, 0, 0, [0.027793949469924, -0.099788211286068, -0.309464812278748], false, 141972527.328211, , ,
s0c9561, cluster2, POINT, 08:03:00.882, 50.33.23.69, 0.00979437958449125, 0, 0, 0, [0.014472920447588, -0.112614400684834, 0.18544439971447], false, 141972527.328211, , ,
s0c9560, cluster2, POINT, 08:03:00.264, 50.33.20.483, 0.0115344095975161, 0, 0, 0, [0.00727243209257722, 0.0765765309333801, -1.14694201946259], false, 141972527.328211, , ,
s0c9559, cluster2, POINT, 08:03:00.579, 50.33.20.586, 0.0124667398631573, 0, 0, 0, [0.0107636395841837, 0.0535535402595997, -1.15574300289154], false, 141972527.328211, , ,
s0c9876, cluster2, POINT, 08:00:18.778, 50.44.49.001, 0.00318436999805272, 0, 0, 0, [0.0430268794298172, 0.145828500390053, -2.27610397338867], false, 141972527.328211, , ,
s0c9875, cluster2, POINT, 08:00:19.094, 50.44.49.13, 0.00689161708578467, 0, 0, 0, [0.0749841630458832, 0.328851103782654, -3.58242297172546], false, 141972527.328211, , ,
s0c9935, cluster2, POINT, 07:59:56.686, 50.47.49.179, 0.00934160128235817, 0, 0, 0, [-0.0523465387523174, -0.056502241641283, 2.52756190299988], false, 141972527.328211, , ,
s0c9986, cluster2, POINT, 07:59:41.33, 50.50.24.98, 0.0510247610509396, 0, 0, 0, [-0.0289538204669952, 0.0182418096810579, 0.93122011423111], false, 141972527.328211, , ,
s0c9970, cluster2, POINT, 07:59:41.059, 50.50.15.844, 0.00709563679993153, 0, 0, 0, [-0.0148641103878617, -0.044808991253376, 0.076578177511692], false, 141972527.328211, , ,
s0c9972, cluster2, POINT, 07:59:39.159, 50.50.15.027, 0.00769119616597891, 0, 0, 0, [-0.00565627403557301, 0.162517696619034, -0.504053771495819], false, 141972527.328211, , ,
s0c9978, cluster2, POINT, 07:59:41.044, 50.50.18.844, 0.00641348818317056, 0, 0, 0, [-0.0071932477876544, -0.0512549094855785, 0.151383697986603], false, 141972527.328211, , ,
s0c9983, cluster2, POINT, 07:59:41.029, 50.50.21.844, 0.0722205564379692, 0, 0, 0, [-0.0314739681780338, -0.151753306388855, 0.557174682617188], false, 141972527.328211, , ,
s0c9971, cluster2, POINT, 07:59:39.476, 50.50.15.163, 0.00088986981427297, 0, 0, 0, [-0.00121859204955399, 0.00986538920551538, -0.0458623804152012], false, 141972527.328211, , ,
s0c9987, cluster2, POINT, 07:59:41.014, 50.50.24.844, 0.0620975904166698, 0, 0, 0, [-0.0333491899073124, -0.164965406060219, 1.02551198005676], false, 141972527.328211, , ,
s0c9994, cluster2, POINT, 07:59:41.301, 50.50.30.98, 0.00598342204466462, 0, 0, 0, [0.00114220904652029, -0.0279511008411646, -0.389485388994217], false, 141972527.328211, , ,
s0c9998, cluster2, POINT, 07:59:41.602, 50.50.34.115, 0.00626715086400509, 0, 0, 0, [0.00386919593438506, 0.0317950993776321, -0.756487429141998], false, 141972527.328211, , ,
s1c1604, cluster2, GAUSSIAN, 07:59:41.33, 50.50.24.98, 0.00850298535078764, 0, 0, 0, [-0.00487808091565967, -0.00737055577337742, -0.705121576786041], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c9990, cluster2, POINT, 07:59:41.315, 50.50.27.98, 0.00438863690942526, 0, 0, 0, [-0.000923684623558074, -0.0277703404426575, -0.0447205603122711], false, 141972527.328211, , ,
s0c9870, cluster2, POINT, 08:01:45.247, 50.44.37.522, 0.0191610306501389, 0, 0, 0, [-0.0387349203228951, -0.043513759970665, 1.80746304988861], false, 141972527.328211, , ,
s0c9871, cluster2, POINT, 08:01:45.221, 50.44.43.523, 0.00488095078617334, 0, 0, 0, [-0.0102754598483443, 0.0242863707244396, 0.350782692432404], false, 141972527.328211, , ,
s0c9865, cluster2, POINT, 08:01:44.956, 50.44.31.405, 0.00366623001173139, 0, 0, 0, [0.00159595301374793, -0.00156618002802134, -0.259550392627716], false, 141972527.328211, , ,
s0c9868, cluster2, POINT, 08:01:44.943, 50.44.34.406, 0.0242141094058752, 0, 0, 0, [-0.0491592213511467, -0.0723427310585976, 2.18383407592773], false, 141972527.328211, , ,
s0c9867, cluster2, POINT, 08:01:45.259, 50.44.34.522, 0.0362447686493397, 0, 0, 0, [-0.0566532984375954, -0.155120000243187, 2.78826904296875], false, 141972527.328211, , ,
s0c9863, cluster2, POINT, 08:01:44.969, 50.44.28.405, 0.0124587900936604, 0, 0, 0, [0.0221660304814577, -0.041184090077877, -2.11757206916809], false, 141972527.328211, , ,
s0c9872, cluster2, POINT, 08:01:45.209, 50.44.46.524, 0.00963606871664524, 0, 0, 0, [-0.0235269200056791, 0.0541228204965591, 0.593785285949707], false, 141972527.328211, , ,
s1c1580, cluster2, GAUSSIAN, 08:01:45.247, 50.44.37.522, 0.016188120469451, 0, 0, 0, [-0.0144417602568865, 0.0967208966612816, 0.589808881282806], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c1581, cluster2, GAUSSIAN, 08:01:45.234, 50.44.40.523, 0.0292878691107035, 0, 0, 0, [-0.00819796975702047, 0.189731895923615, 0.0345128998160362], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s2c388, cluster2, GAUSSIAN, 08:01:45.537, 50.44.43.639, 0.0194446593523026, 0, 0, 0, [0.000874014280270785, 0.181573197245598, -0.771454811096191], false, 141972527.328211, 70.6446013509285, 70.6446013509285, 0
s2c389, cluster2, GAUSSIAN, 08:01:45.209, 50.44.46.524, 0.00466059381142259, 0, 0, 0, [0.00252590700984001, 0.0727145671844482, -0.359824895858765], false, 141972527.328211, 70.6446013509285, 70.6446013509285, 0
s0c9757, cluster2, POINT, 08:03:42.312, 50.41.40.547, 0.0592868700623512, 0, 0, 0, [-0.00799421593546867, -0.0951545834541321, -0.948735415935516], false, 141972527.328211, , ,
s0c9751, cluster2, POINT, 08:03:41.397, 50.41.31.254, 0.00378933502361178, 0, 0, 0, [0.00097668927628547, 0.00609465315937996, -0.104431800544262], false, 141972527.328211, , ,
s0c9752, cluster2, POINT, 08:03:41.081, 50.41.31.157, 0.000239757704548538, 0, 0, 0, [0.000149642597534694, 0.000459276314359158, -0.0113561600446701], false, 141972527.328211, , ,
s0c9753, cluster2, POINT, 08:03:40.45, 50.41.30.963, 0.0124784102663398, 0, 0, 0, [-0.00335492403246462, 0.014247540384531, -0.44268399477005], false, 141972527.328211, , ,
s0c9755, cluster2, POINT, 08:03:42.007, 50.41.37.45, 0.0813846811652184, 0, 0, 0, [-0.00769178010523319, -0.044415820389986, -0.528225183486938], false, 141972527.328211, , ,
s0c9754, cluster2, POINT, 08:03:41.702, 50.41.34.352, 0.0126704601570964, 0, 0, 0, [-0.0121680600568652, 0.0351409614086151, 0.83819967508316], false, 141972527.328211, , ,
s0c9758, cluster2, POINT, 08:03:41.996, 50.41.40.451, 0.183877393603325, 0, 0, 0, [0.0163319408893585, -0.161834597587585, -3.61207509040833], false, 141972527.328211, , ,
s0c9759, cluster2, POINT, 08:03:42.301, 50.41.43.549, 0.00734379701316357, 0, 0, 0, [-0.00438751978799701, 0.0125855198130012, -0.316943109035492], false, 141972527.328211, , ,
s0c9760, cluster2, POINT, 08:03:42.607, 50.41.46.646, 0.00623274082317948, 0, 0, 0, [0.0011714129941538, 0.0089530423283577, -0.855637729167938], false, 141972527.328211, , ,
s0c9761, cluster2, POINT, 08:03:42.291, 50.41.46.55, 0.00133852800354362, 0, 0, 0, [-0.000489688012748957, 0.00309300795197487, -0.142175197601318], false, 141972527.328211, , ,
