Format = Name, Patch, Type, Ra, Dec, I, Q, U, V, SpectralIndex, LogarithmicSI, ReferenceFrequency='150.e6', MajorAxis, MinorAxis, Orientation

, cluster1, POINT, , , , , , , , , , , ,
s0c6720, cluster44, POINT, 08:13:46.407, 48.52.29.604, 0.004920634906739, 0, 0, 0, [0.00302093289792538, 0.00126651301980019, -0.340488195419312], false, 141972527.328211, , ,
s0c6719, cluster44, POINT, 08:13:46.407, 48.52.26.604, 0.00324433809146285, 0, 0, 0, [-0.00525111006572843, -0.0648787692189217, 0.428890585899353], false, 141972527.328211, , ,
s0c6131, cluster44, POINT, 08:15:12.405, 48.31.39.087, 0.00426386017352343, 0, 0, 0, [0.00636914512142539, 0.00194585905410349, -0.464535385370255], false, 141972527.328211, , ,
s0c6130, cluster44, POINT, 08:15:12.707, 48.31.39.071, 0.00776280695572495, 0, 0, 0, [0.0074298451654613, 0.047857478260994, -0.799318611621857], false, 141972527.328211, , ,
s0c6136, cluster44, POINT, 08:15:12.709, 48.31.42.071, 0.00716907205060124, 0, 0, 0, [0.00538464821875095, 0.0342257097363472, -0.725868225097656], false, 141972527.328211, , ,
s0c6135, cluster44, POINT, 08:15:13.011, 48.31.42.055, 0.00336891901679337, 0, 0, 0, [0.0018166369991377, -0.00355058698914945, -0.201488703489304], false, 141972527.328211, , ,
s1c977, cluster44, GAUSSIAN, 08:15:12.405, 48.31.39.087, 0.0128145404160023, 0, 0, 0, [-0.00384281203150749, -0.185889899730682, 0.813964188098907], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c6676, cluster44, POINT, 08:15:16.939, 48.49.53.899, 0.00628502015024424, 0, 0, 0, [-0.0110788000747561, -0.0255950391292572, 0.527276396751404], false, 141972527.328211, , ,
s0c6675, cluster44, POINT, 08:15:17.242, 48.49.53.883, 0.0164394192397594, 0, 0, 0, [-0.0360264182090759, -0.114748902618885, 1.71974802017212], false, 141972527.328211, , ,
s1c1052, cluster44, GAUSSIAN, 08:15:38.331, 48.45.28.602, 0.0127885304391384, 0, 0, 0, [-0.010314179584384, -0.159981906414032, -0.201136603951454], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c6573, cluster44, POINT, 08:15:38.03, 48.45.31.622, 0.0324507690966129, 0, 0, 0, [-0.0205052997916937, -0.0209194999188185, -0.149231299757957], false, 141972527.328211, , ,
s0c6572, cluster44, POINT, 08:15:38.333, 48.45.31.602, 0.0622990094125271, 0, 0, 0, [-0.0444829203188419, -0.0430627800524235, -0.0293551106005907], false, 141972527.328211, , ,
s0c6566, cluster44, POINT, 08:15:38.028, 48.45.28.622, 0.00884377397596836, 0, 0, 0, [-0.00584549410268664, -0.0721821114420891, 0.213668301701546], false, 141972527.328211, , ,
s0c6341, cluster44, POINT, 08:15:31.363, 48.37.47.021, 0.00265752803534269, 0, 0, 0, [-0.00457710819318891, 0.0202788803726435, -0.0675399377942085], false, 141972527.328211, , ,
s0c6338, cluster44, POINT, 08:15:30.755, 48.37.44.058, 0.00460476288571954, 0, 0, 0, [0.00634105177596211, 0.037382360547781, -0.883067011833191], false, 141972527.328211, , ,
s0c6337, cluster44, POINT, 08:15:31.058, 48.37.44.039, 0.00462765386328101, 0, 0, 0, [-0.000604451983235776, 0.0284346006810665, -0.523981392383575], false, 141972527.328211, , ,
s0c6342, cluster44, POINT, 08:15:31.06, 48.37.47.039, 0.00150162796489894, 0, 0, 0, [-0.000960645498707891, 0.014833640307188, -0.155328497290611], false, 141972527.328211, , ,
s1c1020, cluster44, GAUSSIAN, 08:15:31.06, 48.37.47.039, 0.011497600004077, 0, 0, 0, [0.0037264849524945, 0.152476102113724, -2.14194297790527], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c6809, cluster44, POINT, 08:16:09.111, 48.54.08.378, 0.130531996488571, 0, 0, 0, [-0.048107098788023, -0.0495988912880421, -1.10119497776031], false, 141972527.328211, , ,
s0c6806, cluster44, POINT, 08:16:08.804, 48.54.05.403, 0.0343955717980862, 0, 0, 0, [-0.0229390393942595, 0.0619941391050816, -0.0844665393233299], false, 141972527.328211, , ,
s0c6805, cluster44, POINT, 08:16:09.108, 48.54.05.378, 0.168451502919197, 0, 0, 0, [-0.0739890933036804, -0.0993327796459198, -0.722630023956299], false, 141972527.328211, , ,
s0c6245, cluster44, POINT, 08:15:36.06, 48.34.07.714, 0.00554835796356201, 0, 0, 0, [-0.00806113239377737, -0.0182969495654106, 0.0900070667266846], false, 141972527.328211, , ,
s0c6201, cluster44, POINT, 08:15:39.658, 48.33.25.476, 0.00451621785759926, 0, 0, 0, [0.00880156084895134, -0.0389307215809822, -0.384094804525375], false, 141972527.328211, , ,
s0c6242, cluster44, POINT, 08:15:36.36, 48.34.04.695, 0.00732071697711945, 0, 0, 0, [-0.00429585203528404, 0.029654199257493, -0.286784887313843], false, 141972527.328211, , ,
s0c6202, cluster44, POINT, 08:15:39.356, 48.33.25.497, 0.00505289388820529, 0, 0, 0, [0.00795686431229115, -0.0348282009363174, -0.354650795459747], false, 141972527.328211, , ,
s0c6254, cluster44, POINT, 08:15:47.564, 48.34.33.937, 0.00993541534990072, 0, 0, 0, [-0.0357001908123493, -0.0752669125795364, 1.66693496704102], false, 141972527.328211, , ,
s1c988, cluster44, GAUSSIAN, 08:15:39.66, 48.33.28.476, 0.0109449801966548, 0, 0, 0, [0.00108247098978609, -0.0497828088700771, -0.880201399326324], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c993, cluster44, GAUSSIAN, 08:15:36.662, 48.34.04.675, 0.0069873258471489, 0, 0, 0, [-0.0100013604387641, -0.0519793704152107, -0.0465342998504639], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c6244, cluster44, POINT, 08:15:36.362, 48.34.07.695, 0.00306360307149589, 0, 0, 0, [-0.00172556401230395, 0.0121913198381662, -0.131099998950958], false, 141972527.328211, , ,
s0c6255, cluster44, POINT, 08:15:47.262, 48.34.33.958, 0.00835487712174654, 0, 0, 0, [-0.0276821106672287, -0.0640045329928398, 1.13736796379089], false, 141972527.328211, , ,
s0c6786, cluster44, POINT, 08:16:38.885, 48.53.23.699, 0.00420620013028383, 0, 0, 0, [-0.00200791610404849, 0.0710237920284271, -0.26753169298172], false, 141972527.328211, , ,
s0c6784, cluster44, POINT, 08:16:38.577, 48.53.20.729, 0.00571530591696501, 0, 0, 0, [0.00975450314581394, 0.0809810608625412, -0.951851487159729], false, 141972527.328211, , ,
s0c6783, cluster44, POINT, 08:16:38.882, 48.53.20.699, 0.00126259494572878, 0, 0, 0, [0.00154605403076857, 0.0167646408081055, -0.161918506026268], false, 141972527.328211, , ,
s0c6537, cluster44, POINT, 08:16:26.525, 48.44.39.815, 0.00497846491634846, 0, 0, 0, [0.0162359997630119, 0.17057129740715, -1.14137399196625], false, 141972527.328211, , ,
s0c6413, cluster44, POINT, 08:16:18.36, 48.39.28.521, 0.0730851069092751, 0, 0, 0, [-0.0511014983057976, 0.108105801045895, -0.0392180904746056], false, 141972527.328211, , ,
s0c6403, cluster44, POINT, 08:16:18.054, 48.39.25.547, 0.0169099494814873, 0, 0, 0, [-0.0146178100258112, -0.0283052008599043, 0.198387205600739], false, 141972527.328211, , ,
s0c6402, cluster44, POINT, 08:16:18.357, 48.39.25.521, 0.0406913496553898, 0, 0, 0, [-0.0296825300902128, 0.0403341986238956, 0.139611706137657], false, 141972527.328211, , ,
s0c6350, cluster44, POINT, 08:16:29.494, 48.38.15.511, 0.00977400690317154, 0, 0, 0, [-0.0346584804356098, 0.0266624893993139, 0.889785587787628], false, 141972527.328211, , ,
s0c6346, cluster44, POINT, 08:16:43.712, 48.38.08.131, 0.0121961897239089, 0, 0, 0, [-0.00164540798868984, 0.0271125193685293, -0.326736986637115], false, 141972527.328211, , ,
s0c6345, cluster44, POINT, 08:16:44.015, 48.38.08.101, 0.0387433990836143, 0, 0, 0, [-0.009609404951334, 0.0201525595039129, -0.368613392114639], false, 141972527.328211, , ,
s0c6481, cluster44, POINT, 08:16:56.941, 48.41.21.767, 0.0214000009000301, 0, 0, 0, [0.0115693798288703, -0.0483624115586281, -1.18838798999786], false, 141972527.328211, , ,
s0c6545, cluster44, POINT, 08:17:15.669, 48.44.43.675, 0.00583358900621533, 0, 0, 0, [-0.016589580103755, 0.0190201997756958, 0.208174198865891], false, 141972527.328211, , ,
s0c6548, cluster44, POINT, 08:17:15.673, 48.44.46.675, 0.00299376295879483, 0, 0, 0, [-0.0129376798868179, 0.0287355501204729, 0.181194603443146], false, 141972527.328211, , ,
s0c6234, cluster44, POINT, 08:16:39.813, 48.33.44.501, 0.00695014605298638, 0, 0, 0, [0.0133492304012179, -0.0503238998353481, -0.461055994033813], false, 141972527.328211, , ,
s0c6229, cluster44, POINT, 08:16:39.81, 48.33.41.501, 0.0112536400556564, 0, 0, 0, [0.0107066296041012, -0.0347656384110451, -0.345522910356522], false, 141972527.328211, , ,
s0c6253, cluster44, POINT, 08:17:02.207, 48.34.09.153, 0.0264622904360294, 0, 0, 0, [0.00329801789484918, -0.04017224162817, -0.764178574085236], false, 141972527.328211, , ,
s0c6249, cluster44, POINT, 08:17:01.901, 48.34.06.187, 0.00575476279482245, 0, 0, 0, [0.00566518679261208, 0.0142409102991223, -0.422341912984848], false, 141972527.328211, , ,
s0c6248, cluster44, POINT, 08:17:02.203, 48.34.06.153, 0.00384358898736537, 0, 0, 0, [0.00240647001191974, -0.00456625921651721, -0.219352200627327], false, 141972527.328211, , ,
s0c6162, cluster44, POINT, 08:16:54.208, 48.32.01.014, 0.0196788292378187, 0, 0, 0, [-0.0244253408163786, -0.0414821095764637, -0.142744302749634], false, 141972527.328211, , ,
s0c6165, cluster44, POINT, 08:16:53.909, 48.32.04.046, 0.00471053319051862, 0, 0, 0, [0.00335684395395219, -0.0294174496084452, -0.453222304582596], false, 141972527.328211, , ,
s0c6163, cluster44, POINT, 08:16:53.906, 48.32.01.046, 0.00760254822671413, 0, 0, 0, [-0.00711338501423597, -0.00473535619676113, -0.177120104432106], false, 141972527.328211, , ,
s0c5879, cluster44, POINT, 08:16:19.013, 48.23.28.411, 0.0506758615374565, 0, 0, 0, [-0.0220273192971945, -0.0694892629981041, 2.72595810890198], false, 141972527.328211, , ,
s0c5880, cluster44, POINT, 08:16:18.712, 48.23.28.438, 0.00830216053873301, 0, 0, 0, [-0.00459699099883437, -0.0336215682327747, 0.259322911500931], false, 141972527.328211, , ,
s0c5882, cluster44, POINT, 08:16:19.016, 48.23.31.411, 0.0023448308929801, 0, 0, 0, [-0.0019894759170711, -0.00623016897588968, 0.145798996090889], false, 141972527.328211, , ,
s0c5847, cluster44, POINT, 08:15:10.617, 48.22.42.167, 0.0424097590148449, 0, 0, 0, [0.00620463397353888, 0.0475280992686749, -0.671362280845642], false, 141972527.328211, , ,
s0c5844, cluster44, POINT, 08:15:10.614, 48.22.36.167, 0.0139905102550983, 0, 0, 0, [-0.00293869408778846, 0.00879479479044676, -0.106938399374485], false, 141972527.328211, , ,
s0c5846, cluster44, POINT, 08:15:10.616, 48.22.39.167, 0.0176323391497135, 0, 0, 0, [-0.000957735581323504, 0.013332599774003, -0.179060995578766], false, 141972527.328211, , ,
s0c5851, cluster44, POINT, 08:15:10.619, 48.22.45.167, 0.0285823699086905, 0, 0, 0, [0.00905307196080685, -0.0243611503392458, -0.515429973602295], false, 141972527.328211, , ,
s0c5852, cluster44, POINT, 08:15:10.318, 48.22.45.182, 0.0339506790041924, 0, 0, 0, [0.00803355686366558, 0.0787397101521492, -0.966637015342712], false, 141972527.328211, , ,
s0c6571, cluster44, POINT, 08:17:52.726, 48.45.17.947, 0.0121514098718762, 0, 0, 0, [0.00182684999890625, -0.00990579091012478, -0.15995529294014], false, 141972527.328211, , ,
s0c6570, cluster44, POINT, 08:17:53.03, 48.45.17.905, 0.0105108404532075, 0, 0, 0, [-0.00114504201337695, -0.00261129601858556, -0.089378722012043], false, 141972527.328211, , ,
s0c6578, cluster44, POINT, 08:17:53.034, 48.45.20.905, 0.00318246800452471, 0, 0, 0, [0.0017004800029099, -0.00460487511008978, -0.16795389354229], false, 141972527.328211, , ,
s0c6192, cluster44, POINT, 08:17:10.296, 48.33.08.233, 0.036346111446619, 0, 0, 0, [-0.032091211527586, -0.0462610088288784, 0.381168603897095], false, 141972527.328211, , ,
s0c6191, cluster44, POINT, 08:17:10.599, 48.33.08.198, 0.0122813796624541, 0, 0, 0, [-0.0103821000084281, -0.000530786695890129, 0.145809799432755], false, 141972527.328211, , ,
s0c6190, cluster44, POINT, 08:17:10.293, 48.33.05.233, 0.0388113483786583, 0, 0, 0, [-0.0347970016300678, -0.0407976098358631, 0.407207399606705], false, 141972527.328211, , ,
s0c6189, cluster44, POINT, 08:17:10.595, 48.33.05.198, 0.0114737097173929, 0, 0, 0, [-0.00636844895780087, 0.0504900105297565, -0.0400843806564808], false, 141972527.328211, , ,
s1c963, cluster44, GAUSSIAN, 08:16:49.528, 48.29.40.498, 0.0110519798472524, 0, 0, 0, [-0.00821217335760593, -0.180971294641495, 0.70141589641571], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c6073, cluster44, POINT, 08:16:49.833, 48.29.43.466, 0.00606191204860806, 0, 0, 0, [-0.00642072409391403, -0.0538067109882832, 0.256401300430298], false, 141972527.328211, , ,
s0c6070, cluster44, POINT, 08:16:49.528, 48.29.40.498, 0.00325172604061663, 0, 0, 0, [-0.00489180814474821, -0.0356240496039391, 0.235197603702545], false, 141972527.328211, , ,
s0c5815, cluster44, POINT, 08:16:39.38, 48.21.32.501, 0.00856657419353724, 0, 0, 0, [0.0116362199187279, 0.0843416228890419, -1.77661895751953], false, 141972527.328211, , ,
s0c5826, cluster44, POINT, 08:15:11.798, 48.21.57.105, 0.0344320684671402, 0, 0, 0, [-0.00363971898332238, 0.0413380116224289, -0.34818959236145], false, 141972527.328211, , ,
s0c5827, cluster44, POINT, 08:15:11.497, 48.21.57.121, 0.0356552116572857, 0, 0, 0, [-0.00836599245667458, -0.0495583899319172, -0.0394971109926701], false, 141972527.328211, , ,
s0c5829, cluster44, POINT, 08:15:11.499, 48.22.00.121, 0.0349542684853077, 0, 0, 0, [-0.00908301677554846, 0.0805271416902542, -0.152163296937943], false, 141972527.328211, , ,
s0c5834, cluster44, POINT, 08:15:11.21, 48.22.24.136, 0.0347916297614574, 0, 0, 0, [-0.0100085102021694, -0.0363723114132881, -0.281036198139191], false, 141972527.328211, , ,
s0c5835, cluster44, POINT, 08:15:10.909, 48.22.24.152, 0.0239939205348492, 0, 0, 0, [-0.0131328497081995, -0.00934299360960722, 0.00086209160508588], false, 141972527.328211, , ,
s0c5838, cluster44, POINT, 08:15:10.911, 48.22.27.152, 0.0360464602708817, 0, 0, 0, [-0.0201022997498512, -0.0213848799467087, 0.137662693858147], false, 141972527.328211, , ,
s0c5839, cluster44, POINT, 08:15:10.912, 48.22.30.152, 0.027487950399518, 0, 0, 0, [-0.011299129575491, 0.0104140304028988, -0.100393302738667], false, 141972527.328211, , ,
s0c5841, cluster44, POINT, 08:15:10.914, 48.22.33.152, 0.0170933995395899, 0, 0, 0, [-0.00578270107507706, 0.009019635617733, -0.0871139615774155], false, 141972527.328211, , ,
s0c5842, cluster44, POINT, 08:15:10.613, 48.22.33.167, 0.0254020299762487, 0, 0, 0, [-0.00829373765736818, 0.0133888097479939, -0.148373395204544], false, 141972527.328211, , ,
s2c222, cluster44, GAUSSIAN, 08:15:11.207, 48.22.18.136, 0.0528482683002949, 0, 0, 0, [0.00237115495838225, 0.142622202634811, -0.502744019031525], false, 141972527.328211, 70.6446013509285, 70.6446013509285, 0
s1c932, cluster44, GAUSSIAN, 08:15:11.207, 48.22.18.136, 0.0116531103849411, 0, 0, 0, [-0.00539418309926987, 0.0217451304197311, -0.0448062606155872], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s2c221, cluster44, GAUSSIAN, 08:15:11.506, 48.22.15.121, 0.00301476591266692, 0, 0, 0, [0.000577127502765507, 0.0042684911750257, -0.0279829204082489], false, 141972527.328211, 70.6446013509285, 70.6446013509285, 0
s1c934, cluster44, GAUSSIAN, 08:15:10.912, 48.22.30.152, 0.0100999502465129, 0, 0, 0, [-0.00337442802265286, 0.000853265984915197, -0.0228705499321222], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c933, cluster44, GAUSSIAN, 08:15:10.911, 48.22.27.152, 0.00982306338846684, 0, 0, 0, [-0.00390319502912462, 0.00856906920671463, -0.0426730290055275], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c935, cluster44, GAUSSIAN, 08:15:10.914, 48.22.33.152, 0.00512552820146084, 0, 0, 0, [-0.00120552896987647, -0.00334902689792216, -0.0149080902338028], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c931, cluster44, GAUSSIAN, 08:15:11.205, 48.22.15.136, 0.0039865430444479, 0, 0, 0, [-0.00167844595853239, 0.00863905902951956, -0.0204348005354404], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c930, cluster44, GAUSSIAN, 08:15:11.503, 48.22.09.121, 0.00191912997979671, 0, 0, 0, [-0.000495824089739472, 0.00532685499638319, -0.0207442492246628], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c929, cluster44, GAUSSIAN, 08:15:11.502, 48.22.06.121, 0.00816371943801641, 0, 0, 0, [-0.00139012397266924, 0.0246689599007368, -0.115333698689938], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c928, cluster44, GAUSSIAN, 08:15:11.5, 48.22.03.121, 0.0392783805727959, 0, 0, 0, [0.0185903497040272, 0.219048202037811, -1.67839002609253], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c5859, cluster44, POINT, 08:16:52.704, 48.22.46.137, 0.00648327497765422, 0, 0, 0, [0.0197340305894613, -0.0443247705698013, -1.04550004005432], false, 141972527.328211, , ,
s0c5582, cluster44, POINT, 08:16:30.819, 48.13.57.308, 0.00809807423502207, 0, 0, 0, [-0.0396476797759533, -0.101347103714943, 2.19783306121826], false, 141972527.328211, , ,
s0c5519, cluster44, POINT, 08:15:47.229, 48.12.45.919, 0.0087586147710681, 0, 0, 0, [0.00872183125466108, -0.130162194371223, -0.0619281306862831], false, 141972527.328211, , ,
s0c5521, cluster44, POINT, 08:15:46.931, 48.12.48.94, 0.00667029386386275, 0, 0, 0, [-0.0177046395838261, -0.113489098846912, 1.25558304786682], false, 141972527.328211, , ,
s0c5520, cluster44, POINT, 08:15:46.929, 48.12.45.94, 0.001736841048114, 0, 0, 0, [-0.00133663497399539, -0.0301283001899719, 0.113938696682453], false, 141972527.328211, , ,
, cluster45, POINT, , , , , , , , , , , ,
s0c4646, cluster45, POINT, 08:10:52.877, 47.42.46.27, 0.00825516320765018, 0, 0, 0, [0.000588090973906219, 0.111175797879696, -1.07807397842407], false, 141972527.328211, , ,
s0c4396, cluster45, POINT, 08:11:17.967, 47.33.18.293, 0.00776927918195724, 0, 0, 0, [0.00162387301679701, 0.0670316815376282, -0.173737093806267], false, 141972527.328211, , ,
s0c4397, cluster45, POINT, 08:11:17.671, 47.33.18.271, 0.00939018744975328, 0, 0, 0, [0.00696770008653402, 0.105560198426247, -0.620429515838623], false, 141972527.328211, , ,
s0c4477, cluster45, POINT, 08:10:54.394, 47.36.25.372, 0.0245116204023361, 0, 0, 0, [-0.00572062702849507, 0.059983029961586, -0.700842022895813], false, 141972527.328211, , ,
s0c4485, cluster45, POINT, 08:10:54.391, 47.36.28.372, 0.00914711691439152, 0, 0, 0, [-0.0123252803459764, 0.0197483897209167, 0.259916394948959], false, 141972527.328211, , ,
s0c4478, cluster45, POINT, 08:10:54.097, 47.36.25.346, 0.00112625095061958, 0, 0, 0, [0.00238464609719813, -0.00244354596361518, -0.129545494914055], false, 141972527.328211, , ,
s0c4501, cluster45, POINT, 08:10:53.782, 47.36.46.32, 0.00755938421934843, 0, 0, 0, [-0.0433378890156746, -0.103510700166225, 1.78383803367615], false, 141972527.328211, , ,
s0c4486, cluster45, POINT, 08:10:54.095, 47.36.28.346, 0.0144875599071383, 0, 0, 0, [-0.0226070992648602, 0.0158586893230677, 0.61588728427887], false, 141972527.328211, , ,
s1c696, cluster45, GAUSSIAN, 08:10:53.79, 47.36.37.32, 0.00949628744274378, 0, 0, 0, [-0.0522696003317833, 0.00183176505379379, 1.89249002933502], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c4498, cluster45, POINT, 08:10:53.785, 47.36.43.32, 0.00263713602907956, 0, 0, 0, [-0.0137633197009563, -0.0246992092579603, 0.559497714042664], false, 141972527.328211, , ,
s0c4324, cluster45, POINT, 08:11:09.175, 47.31.11.593, 0.0039018839597702, 0, 0, 0, [-0.0181068703532219, -0.0636414065957069, 1.01343297958374], false, 141972527.328211, , ,
s0c4323, cluster45, POINT, 08:11:09.471, 47.31.11.616, 0.00861870124936104, 0, 0, 0, [-0.0296442899852991, -0.170698896050453, 1.77079498767853], false, 141972527.328211, , ,
s0c4191, cluster45, POINT, 08:10:54.007, 47.26.40.273, 0.00151874404400587, 0, 0, 0, [-0.0070860618725419, 0.0133332097902894, 0.319843888282776], false, 141972527.328211, , ,
s0c4190, cluster45, POINT, 08:10:54.302, 47.26.40.299, 0.00243398710153997, 0, 0, 0, [-0.0132785104215145, 0.0257352702319622, 0.691947400569916], false, 141972527.328211, , ,
s0c4439, cluster45, POINT, 08:10:39.347, 47.34.56.967, 0.0161459296941757, 0, 0, 0, [-0.034927848726511, -0.139964997768402, 1.76028501987457], false, 141972527.328211, , ,
s0c4423, cluster45, POINT, 08:10:33.141, 47.34.35.352, 0.0118145998567343, 0, 0, 0, [-0.0168813709169626, -0.0572721585631371, 0.601698696613312], false, 141972527.328211, , ,
s0c4422, cluster45, POINT, 08:10:33.437, 47.34.35.382, 0.00533379707485437, 0, 0, 0, [-0.00942577607929707, -0.0202923696488142, 0.310578912496567], false, 141972527.328211, , ,
s0c4421, cluster45, POINT, 08:10:33.144, 47.34.32.352, 0.0139958197250962, 0, 0, 0, [-0.0238885004073381, -0.0167233906686306, 0.774228274822235], false, 141972527.328211, , ,
s0c4636, cluster45, POINT, 08:10:00.286, 47.42.22.814, 0.0923206582665443, 0, 0, 0, [-0.0800517573952675, 0.176392003893852, -0.359052300453186], false, 141972527.328211, , ,
s0c4616, cluster45, POINT, 08:10:03.002, 47.41.47.129, 0.0192881301045418, 0, 0, 0, [-0.0105015896260738, -0.0902619883418083, 0.598197400569916], false, 141972527.328211, , ,
s0c4617, cluster45, POINT, 08:10:02.999, 47.41.50.129, 0.0502786114811897, 0, 0, 0, [-0.0384566411375999, -0.00647932104766369, 0.407609105110168], false, 141972527.328211, , ,
s0c4618, cluster45, POINT, 08:10:02.702, 47.41.50.094, 0.0575467981398106, 0, 0, 0, [-0.058235440403223, 0.0418053902685642, 0.42726919054985], false, 141972527.328211, , ,
s0c4620, cluster45, POINT, 08:10:02.698, 47.41.53.094, 0.119674496352673, 0, 0, 0, [-0.110709697008133, 0.0750174969434738, 0.115222997963428], false, 141972527.328211, , ,
s0c4628, cluster45, POINT, 08:10:01.192, 47.42.10.919, 0.028808269649744, 0, 0, 0, [-0.0233064591884613, 0.202913597226143, -1.66512405872345], false, 141972527.328211, , ,
s0c4629, cluster45, POINT, 08:10:00.891, 47.42.13.884, 0.0021491521038115, 0, 0, 0, [-0.00196600100025535, 0.00825876370072365, -0.0582660809159279], false, 141972527.328211, , ,
s0c4632, cluster45, POINT, 08:10:00.587, 47.42.19.849, 0.0798088610172272, 0, 0, 0, [-0.070331797003746, 0.167370095849037, -0.729140281677246], false, 141972527.328211, , ,
s0c4635, cluster45, POINT, 08:10:00.584, 47.42.22.849, 0.0791496187448502, 0, 0, 0, [-0.0743611976504326, 0.137978702783585, -0.375977009534836], false, 141972527.328211, , ,
s1c719, cluster45, GAUSSIAN, 08:10:01.192, 47.42.10.919, 0.0196556393057108, 0, 0, 0, [-0.0296311508864164, 0.0792753025889397, -0.158828899264336], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c4637, cluster45, POINT, 08:10:00.283, 47.42.25.814, 0.0148483002558351, 0, 0, 0, [-0.0087279612198472, 0.0143499597907066, 0.0130869196727872], false, 141972527.328211, , ,
s0c4638, cluster45, POINT, 08:09:59.986, 47.42.25.778, 0.00278359604999423, 0, 0, 0, [-0.000420511001721025, 0.00203965790569782, 0.0038781960029155], false, 141972527.328211, , ,
s0c4639, cluster45, POINT, 08:09:59.982, 47.42.28.778, 0.0347149297595024, 0, 0, 0, [-8.68905990500934e-05, -0.0713343173265457, 0.136861503124237], false, 141972527.328211, , ,
s1c715, cluster45, GAUSSIAN, 08:10:02.094, 47.42.02.024, 0.0171632897108793, 0, 0, 0, [-0.033781711012125, 0.0216447003185749, -0.0966335013508797], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c716, cluster45, GAUSSIAN, 08:10:01.793, 47.42.04.989, 0.00133810297120363, 0, 0, 0, [-0.00217356090433896, 0.00437808316200972, -0.00520228501409292], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c718, cluster45, GAUSSIAN, 08:10:01.492, 47.42.07.954, 0.0602368302643299, 0, 0, 0, [-0.097716897726059, 0.243923395872116, -0.351978212594986], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c720, cluster45, GAUSSIAN, 08:10:01.188, 47.42.13.919, 0.0022628391161561, 0, 0, 0, [-0.00308951595798135, 0.00744483713060617, -0.0354540087282658], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s2c162, cluster45, GAUSSIAN, 08:10:01.492, 47.42.07.954, 0.00738624623045325, 0, 0, 0, [-0.0150626599788666, 0.00653429096564651, 0.263978004455566], false, 141972527.328211, 70.6446013509285, 70.6446013509285, 0
s0c4184, cluster45, POINT, 08:11:26.261, 47.26.12.859, 0.0204754993319511, 0, 0, 0, [-0.0222050901502371, -0.063929982483387, 0.762667417526245], false, 141972527.328211, , ,
s0c4189, cluster45, POINT, 08:11:25.964, 47.26.15.838, 0.00658202404156327, 0, 0, 0, [0.000187842000741512, 0.0224444605410099, -0.306282997131348], false, 141972527.328211, , ,
s0c4185, cluster45, POINT, 08:11:25.966, 47.26.12.838, 0.000755938584916294, 0, 0, 0, [-0.000932877010200173, -0.00372229889035225, 0.0534201897680759], false, 141972527.328211, , ,
s0c4116, cluster45, POINT, 08:10:58.917, 47.23.04.675, 0.00203711702488363, 0, 0, 0, [0.0020294738933444, 0.0102096702903509, -0.305973708629608], false, 141972527.328211, , ,
s0c4113, cluster45, POINT, 08:10:58.625, 47.23.01.649, 0.00268300692550838, 0, 0, 0, [0.00239972793497145, -0.0165066197514534, -0.253001898527145], false, 141972527.328211, , ,
s0c4112, cluster45, POINT, 08:10:58.92, 47.23.01.675, 0.00190758297685534, 0, 0, 0, [0.000838100211694837, 0.00422810483723879, -0.228901401162148], false, 141972527.328211, , ,
s0c4049, cluster45, POINT, 08:10:20.079, 47.20.33.873, 0.0021550350356847, 0, 0, 0, [-0.00301764090545475, -0.0117645403370261, 0.141508206725121], false, 141972527.328211, , ,
s0c4048, cluster45, POINT, 08:10:20.374, 47.20.33.905, 0.00458118505775928, 0, 0, 0, [-0.0058385138399899, -0.0291852094233036, 0.311075299978256], false, 141972527.328211, , ,
s0c4052, cluster45, POINT, 08:10:20.075, 47.20.36.873, 0.00422502681612968, 0, 0, 0, [-0.00650303112342954, 0.00471533415839076, 0.181242600083351], false, 141972527.328211, , ,
s0c4051, cluster45, POINT, 08:10:20.371, 47.20.36.905, 0.0219576396048069, 0, 0, 0, [-0.0365343689918518, -0.121529303491116, 1.70412695407867], false, 141972527.328211, , ,
